31/07/2024 18:54:21	164	0
31/07/2024 18:54:22	163	1
31/07/2024 18:54:23	163	1
31/07/2024 18:54:24	164	1
31/07/2024 18:54:25	164	1
31/07/2024 18:54:26	164	1
31/07/2024 18:54:27	164	1
31/07/2024 18:54:28	164	1
31/07/2024 18:54:29	164	1
31/07/2024 18:54:30	163	1
31/07/2024 18:54:31	163	1
31/07/2024 18:54:32	163	1
31/07/2024 18:54:33	163	1
31/07/2024 18:54:34	164	1
31/07/2024 18:54:35	164	1
31/07/2024 18:54:36	163	1
31/07/2024 18:54:37	163	1
31/07/2024 18:54:38	163	1
31/07/2024 18:54:39	163	1
31/07/2024 18:54:40	163	1
31/07/2024 18:54:41	163	1
31/07/2024 18:54:42	163	1
31/07/2024 18:54:43	163	1
31/07/2024 18:54:44	163	1
31/07/2024 18:54:45	163	1
31/07/2024 18:54:46	164	1
31/07/2024 18:54:47	164	1
31/07/2024 18:54:48	164	1
31/07/2024 18:54:49	164	1
31/07/2024 18:54:50	164	1
31/07/2024 18:54:51	164	1
31/07/2024 18:54:52	164	1
31/07/2024 18:54:53	164	1
31/07/2024 18:54:54	163	1
31/07/2024 18:54:55	163	1
31/07/2024 18:54:56	163	1
31/07/2024 18:54:57	163	1
31/07/2024 18:54:58	163	1
31/07/2024 18:54:59	163	1
31/07/2024 18:55:00	163	1
31/07/2024 18:55:01	163	1
31/07/2024 18:55:02	163	1
31/07/2024 18:55:03	163	1
31/07/2024 18:55:04	163	1
31/07/2024 18:55:05	163	1
31/07/2024 18:55:06	163	1
31/07/2024 18:55:07	163	1
31/07/2024 18:55:08	163	1
31/07/2024 18:55:09	163	1
31/07/2024 18:55:10	163	1
31/07/2024 18:55:11	163	1
31/07/2024 18:55:12	163	1
31/07/2024 18:55:13	163	1
31/07/2024 18:55:14	163	1
31/07/2024 18:55:15	163	1
31/07/2024 18:55:16	163	1
31/07/2024 18:55:17	163	1
31/07/2024 18:55:18	163	1
31/07/2024 18:55:19	163	1
31/07/2024 18:55:20	163	1
31/07/2024 18:55:21	163	1
31/07/2024 18:55:22	163	1
31/07/2024 18:55:23	163	1
31/07/2024 18:55:24	163	1
31/07/2024 18:55:25	163	1
31/07/2024 18:55:26	163	1
31/07/2024 18:55:27	163	1
31/07/2024 18:55:28	163	1
31/07/2024 18:55:29	163	1
31/07/2024 18:55:30	163	1
31/07/2024 18:55:31	163	1
31/07/2024 18:55:32	163	1
31/07/2024 18:55:33	163	1
31/07/2024 18:55:34	163	1
31/07/2024 18:55:35	163	1
31/07/2024 18:55:36	163	1
31/07/2024 18:55:37	163	1
31/07/2024 18:55:38	163	1
31/07/2024 18:55:39	163	1
31/07/2024 18:55:40	163	1
31/07/2024 18:55:41	163	1
31/07/2024 18:55:42	163	1
31/07/2024 18:55:43	163	1
31/07/2024 18:55:44	163	1
31/07/2024 18:55:45	163	1
31/07/2024 18:55:46	163	1
31/07/2024 18:55:47	163	1
31/07/2024 18:55:48	163	1
31/07/2024 18:55:49	163	1
31/07/2024 18:55:50	163	1
31/07/2024 18:55:51	163	1
31/07/2024 18:55:52	163	1
31/07/2024 18:55:53	163	1
31/07/2024 18:55:54	163	1
31/07/2024 18:55:55	163	1
31/07/2024 18:55:56	164	1
31/07/2024 18:55:57	164	1
31/07/2024 18:55:58	163	1
31/07/2024 18:55:59	163	1
31/07/2024 18:56:00	164	1
31/07/2024 18:56:01	164	1
31/07/2024 18:56:02	164	1
31/07/2024 18:56:03	164	1
31/07/2024 18:56:04	164	1
31/07/2024 18:56:05	164	1
31/07/2024 18:56:06	163	1
31/07/2024 18:56:07	163	1
31/07/2024 18:56:08	164	1
31/07/2024 18:56:09	164	1
31/07/2024 18:56:10	164	1
31/07/2024 18:56:11	164	1
31/07/2024 18:56:12	164	1
31/07/2024 18:56:13	164	1
31/07/2024 18:56:14	164	1
31/07/2024 18:56:15	164	1
31/07/2024 18:56:16	164	1
31/07/2024 18:56:17	164	1
31/07/2024 18:56:18	164	1
31/07/2024 18:56:19	164	1
31/07/2024 18:56:20	164	1
31/07/2024 18:56:21	164	1
31/07/2024 18:56:22	163	1
31/07/2024 18:56:23	163	1
31/07/2024 18:56:24	164	1
31/07/2024 18:56:25	164	1
31/07/2024 18:56:26	164	1
31/07/2024 18:56:27	164	1
31/07/2024 18:56:28	165	1
31/07/2024 18:56:29	165	1
31/07/2024 18:56:30	164	1
31/07/2024 18:56:31	164	1
31/07/2024 18:56:32	164	1
31/07/2024 18:56:33	164	1
31/07/2024 18:56:34	165	1
31/07/2024 18:56:35	165	1
31/07/2024 18:56:36	165	1
31/07/2024 18:56:37	165	1
31/07/2024 18:56:38	165	1
31/07/2024 18:56:39	165	1
31/07/2024 18:56:40	166	1
31/07/2024 18:56:41	166	1
31/07/2024 18:56:42	166	1
31/07/2024 18:56:43	166	1
31/07/2024 18:56:44	166	1
31/07/2024 18:56:45	166	1
31/07/2024 18:56:46	165	1
31/07/2024 18:56:47	165	1
31/07/2024 18:56:48	166	1
31/07/2024 18:56:49	166	1
31/07/2024 18:56:50	166	1
31/07/2024 18:56:51	166	1
31/07/2024 18:56:52	166	1
31/07/2024 18:56:53	166	1
31/07/2024 18:56:54	166	1
31/07/2024 18:56:55	166	1
31/07/2024 18:56:56	166	1
31/07/2024 18:56:57	166	1
31/07/2024 18:56:58	166	1
31/07/2024 18:56:59	166	1
31/07/2024 18:57:00	167	1
31/07/2024 18:57:01	167	1
31/07/2024 18:57:02	166	1
31/07/2024 18:57:03	166	1
31/07/2024 18:57:04	167	1
31/07/2024 18:57:05	167	1
31/07/2024 18:57:06	168	1
31/07/2024 18:57:07	168	1
31/07/2024 18:57:08	168	1
31/07/2024 18:57:09	168	1
31/07/2024 18:57:10	168	1
31/07/2024 18:57:11	168	1
31/07/2024 18:57:12	168	1
31/07/2024 18:57:13	168	1
31/07/2024 18:57:14	168	1
31/07/2024 18:57:15	168	1
31/07/2024 18:57:16	168	1
31/07/2024 18:57:17	168	1
31/07/2024 18:57:18	169	1
31/07/2024 18:57:19	169	1
31/07/2024 18:57:20	169	1
31/07/2024 18:57:21	169	1
31/07/2024 18:57:22	169	1
31/07/2024 18:57:23	169	1
31/07/2024 18:57:24	169	1
31/07/2024 18:57:25	169	1
31/07/2024 18:57:26	169	1
31/07/2024 18:57:27	169	1
31/07/2024 18:57:28	170	1
31/07/2024 18:57:29	170	1
31/07/2024 18:57:30	170	1
31/07/2024 18:57:31	170	1
31/07/2024 18:57:32	170	1
31/07/2024 18:57:33	170	1
31/07/2024 18:57:34	170	1
31/07/2024 18:57:35	170	1
31/07/2024 18:57:36	170	1
31/07/2024 18:57:37	170	1
31/07/2024 18:57:38	171	1
31/07/2024 18:57:39	171	1
31/07/2024 18:57:40	171	1
31/07/2024 18:57:41	171	1
31/07/2024 18:57:42	171	1
31/07/2024 18:57:43	171	1
31/07/2024 18:57:44	171	1
31/07/2024 18:57:45	171	1
31/07/2024 18:57:46	172	1
31/07/2024 18:57:47	172	1
31/07/2024 18:57:48	172	1
31/07/2024 18:57:49	172	1
31/07/2024 18:57:50	172	1
31/07/2024 18:57:51	172	1
31/07/2024 18:57:52	172	1
31/07/2024 18:57:53	172	1
31/07/2024 18:57:54	173	1
31/07/2024 18:57:55	173	1
31/07/2024 18:57:56	173	1
31/07/2024 18:57:57	173	1
31/07/2024 18:57:58	173	1
31/07/2024 18:57:59	173	1
31/07/2024 18:58:00	174	1
31/07/2024 18:58:01	174	1
31/07/2024 18:58:02	174	1
31/07/2024 18:58:03	174	1
31/07/2024 18:58:04	174	1
31/07/2024 18:58:05	174	1
31/07/2024 18:58:06	174	1
31/07/2024 18:58:07	174	1
31/07/2024 18:58:08	175	1
31/07/2024 18:58:09	175	1
31/07/2024 18:58:10	175	1
31/07/2024 18:58:11	175	1
31/07/2024 18:58:12	175	1
31/07/2024 18:58:13	175	1
31/07/2024 18:58:14	176	1
31/07/2024 18:58:15	176	1
31/07/2024 18:58:16	176	1
31/07/2024 18:58:17	176	1
31/07/2024 18:58:18	176	1
31/07/2024 18:58:19	176	1
31/07/2024 18:58:20	176	1
31/07/2024 18:58:21	176	1
31/07/2024 18:58:22	177	1
31/07/2024 18:58:23	177	1
31/07/2024 18:58:24	177	1
31/07/2024 18:58:25	177	1
31/07/2024 18:58:26	178	1
31/07/2024 18:58:27	178	1
31/07/2024 18:58:28	178	1
31/07/2024 18:58:29	178	1
31/07/2024 18:58:30	177	1
31/07/2024 18:58:31	177	1
31/07/2024 18:58:32	178	1
31/07/2024 18:58:33	178	1
31/07/2024 18:58:34	179	1
31/07/2024 18:58:35	179	1
31/07/2024 18:58:36	179	1
31/07/2024 18:58:37	179	1
31/07/2024 18:58:38	179	1
31/07/2024 18:58:39	179	1
31/07/2024 18:58:40	180	1
31/07/2024 18:58:41	180	1
31/07/2024 18:58:42	180	1
31/07/2024 18:58:43	180	1
31/07/2024 18:58:44	180	1
31/07/2024 18:58:45	180	1
31/07/2024 18:58:46	180	1
31/07/2024 18:58:47	180	1
31/07/2024 18:58:48	181	1
31/07/2024 18:58:49	181	1
31/07/2024 18:58:50	181	1
31/07/2024 18:58:51	181	1
31/07/2024 18:58:52	182	1
31/07/2024 18:58:53	182	1
31/07/2024 18:58:54	182	1
31/07/2024 18:58:55	182	1
31/07/2024 18:58:56	183	1
31/07/2024 18:58:57	183	1
31/07/2024 18:58:58	183	1
31/07/2024 18:58:59	183	1
31/07/2024 18:59:00	183	1
31/07/2024 18:59:01	183	1
31/07/2024 18:59:02	183	1
31/07/2024 18:59:03	183	1
31/07/2024 18:59:04	184	1
31/07/2024 18:59:05	184	1
31/07/2024 18:59:06	184	1
31/07/2024 18:59:07	184	1
31/07/2024 18:59:08	185	1
31/07/2024 18:59:09	185	1
31/07/2024 18:59:10	185	1
31/07/2024 18:59:11	185	1
31/07/2024 18:59:12	185	1
31/07/2024 18:59:13	185	1
31/07/2024 18:59:14	185	1
31/07/2024 18:59:15	185	1
31/07/2024 18:59:16	186	1
31/07/2024 18:59:17	186	1
31/07/2024 18:59:18	186	1
31/07/2024 18:59:19	186	1
31/07/2024 18:59:20	186	1
31/07/2024 18:59:21	186	1
31/07/2024 18:59:22	187	1
31/07/2024 18:59:23	187	1
31/07/2024 18:59:24	187	1
31/07/2024 18:59:25	187	1
31/07/2024 18:59:26	187	1
31/07/2024 18:59:27	187	1
31/07/2024 18:59:28	188	1
31/07/2024 18:59:29	188	1
31/07/2024 18:59:30	189	1
31/07/2024 18:59:31	189	1
31/07/2024 18:59:32	189	1
31/07/2024 18:59:33	189	1
31/07/2024 18:59:34	189	1
31/07/2024 18:59:35	189	1
31/07/2024 18:59:36	190	1
31/07/2024 18:59:37	190	1
31/07/2024 18:59:38	190	1
31/07/2024 18:59:39	190	1
31/07/2024 18:59:40	191	1
31/07/2024 18:59:41	191	1
31/07/2024 18:59:42	191	1
31/07/2024 18:59:43	191	1
31/07/2024 18:59:44	191	1
31/07/2024 18:59:45	191	1
31/07/2024 18:59:46	192	1
31/07/2024 18:59:47	192	1
31/07/2024 18:59:48	192	1
31/07/2024 18:59:49	192	1
31/07/2024 18:59:50	192	1
31/07/2024 18:59:51	192	1
31/07/2024 18:59:52	193	1
31/07/2024 18:59:53	193	1
31/07/2024 18:59:54	193	1
31/07/2024 18:59:55	193	1
31/07/2024 18:59:56	194	1
31/07/2024 18:59:57	194	1
31/07/2024 18:59:58	194	1
31/07/2024 18:59:59	194	1
31/07/2024 19:00:00	194	1
31/07/2024 19:00:01	194	1
31/07/2024 19:00:02	195	1
31/07/2024 19:00:03	195	1
31/07/2024 19:00:04	195	1
31/07/2024 19:00:05	195	1
31/07/2024 19:00:06	196	1
31/07/2024 19:00:07	196	1
31/07/2024 19:00:08	196	1
31/07/2024 19:00:09	196	1
31/07/2024 19:00:10	197	1
31/07/2024 19:00:11	197	1
31/07/2024 19:00:12	197	1
31/07/2024 19:00:13	197	1
31/07/2024 19:00:14	197	1
31/07/2024 19:00:15	197	1
31/07/2024 19:00:16	198	1
31/07/2024 19:00:17	198	1
31/07/2024 19:00:18	198	1
31/07/2024 19:00:19	198	1
31/07/2024 19:00:20	198	1
31/07/2024 19:00:21	198	1
31/07/2024 19:00:22	199	1
31/07/2024 19:00:23	199	1
31/07/2024 19:00:24	199	1
31/07/2024 19:00:25	199	1
31/07/2024 19:00:26	200	1
31/07/2024 19:00:27	200	1
31/07/2024 19:00:28	200	1
31/07/2024 19:00:29	200	1
31/07/2024 19:00:30	201	1
31/07/2024 19:00:31	201	1
31/07/2024 19:00:32	201	1
31/07/2024 19:00:33	201	1
31/07/2024 19:00:34	201	1
31/07/2024 19:00:35	201	1
31/07/2024 19:00:36	202	1
31/07/2024 19:00:37	202	1
31/07/2024 19:00:38	202	1
31/07/2024 19:00:39	202	1
31/07/2024 19:00:40	202	1
31/07/2024 19:00:41	202	1
31/07/2024 19:00:42	203	1
31/07/2024 19:00:43	203	1
31/07/2024 19:00:44	203	1
31/07/2024 19:00:45	203	1
31/07/2024 19:00:46	204	1
31/07/2024 19:00:47	204	1
31/07/2024 19:00:48	205	1
31/07/2024 19:00:49	205	1
31/07/2024 19:00:50	205	1
31/07/2024 19:00:51	205	1
31/07/2024 19:00:52	205	1
31/07/2024 19:00:53	205	1
31/07/2024 19:00:54	206	1
31/07/2024 19:00:55	206	1
31/07/2024 19:00:56	206	1
31/07/2024 19:00:57	206	1
31/07/2024 19:00:58	207	1
31/07/2024 19:00:59	207	1
31/07/2024 19:01:00	207	1
31/07/2024 19:01:01	207	1
31/07/2024 19:01:02	208	1
31/07/2024 19:01:03	208	1
31/07/2024 19:01:04	208	1
31/07/2024 19:01:05	208	1
31/07/2024 19:01:06	208	1
31/07/2024 19:01:07	208	1
31/07/2024 19:01:08	209	1
31/07/2024 19:01:09	209	1
31/07/2024 19:01:10	209	1
31/07/2024 19:01:11	209	1
31/07/2024 19:01:12	210	1
31/07/2024 19:01:13	210	1
31/07/2024 19:01:14	210	1
31/07/2024 19:01:15	210	1
31/07/2024 19:01:16	210	1
31/07/2024 19:01:17	210	1
31/07/2024 19:01:18	211	1
31/07/2024 19:01:19	211	1
31/07/2024 19:01:20	211	1
31/07/2024 19:01:21	211	1
31/07/2024 19:01:22	212	1
31/07/2024 19:01:23	212	1
